,azimuth_angle_bins,max_elevation_angles (deg),radial_distances (m),heights (m),longitude,latitude
896,89.60000000000001,4.856190710732852,8003.761194040283,680.0,-90.35625,79.41902777777779
897,89.7,4.617690984474842,8889.564389083513,718.0,-90.31291666666667,79.41902777777779
898,89.80000000000001,4.753782824751083,8020.67615199061,667.0,-90.35541666666667,79.41875
899,89.9,4.572361853896444,8940.561124843553,715.0,-90.31041666666667,79.41875
900,90.0,4.636364319524979,8804.281414647088,714.0,-90.31708333333333,79.41847222222222
901,90.10000000000001,4.744766895299797,7373.349403903619,612.0,-90.38708333333334,79.41847222222222
902,90.2,4.59919150885487,8838.458987027852,711.0,-90.31541666666666,79.41819444444444
903,90.30000000000001,4.644736739443716,8702.18139684214,707.0,-90.32208333333334,79.41819444444444
904,90.4,4.577413764204683,8855.709208062588,709.0,-90.31458333333333,79.41791666666667
905,90.5,4.6249974478319835,8702.400711837125,704.0,-90.32208333333334,79.41791666666667
906,90.60000000000001,4.570818731460156,8856.03269140629,708.0,-90.31458333333333,79.41763888888889
907,90.7,4.6092996783620475,8719.763517713687,703.0,-90.32125,79.41763888888889
908,90.80000000000001,4.564168659872598,8856.46412810461,707.0,-90.31458333333333,79.4173611111111
909,90.9,4.591210579962377,8754.26725455472,703.0,-90.31958333333333,79.4173611111111
910,91.0,4.544607302492301,8857.003502381855,704.0,-90.31458333333333,79.41708333333334
911,91.10000000000001,4.571417424708506,8754.812925069826,700.0,-90.31958333333333,79.41708333333334
912,91.2,4.524992363628549,8857.65079451995,701.0,-90.31458333333333,79.41680555555556
913,91.30000000000001,4.555750385676725,8772.498232864848,699.0,-90.31875,79.41680555555556
914,91.4,4.511752569031485,8858.405980861895,699.0,-90.31458333333333,79.41652777777777
915,91.5,4.535886970409225,8773.260748987615,696.0,-90.31875,79.41652777777777
916,91.60000000000001,4.498460001778531,8859.26903381612,697.0,-90.31458333333333,79.41625
917,91.7,4.515970090379243,8774.132177115305,693.0,-90.31875,79.41625
918,91.80000000000001,4.485115174217906,8860.239921861696,695.0,-90.31458333333333,79.41597222222222
919,91.9,4.502489685225568,8775.112484800904,691.0,-90.31875,79.41597222222222
920,92.0,4.471718604133806,8861.31860955381,693.0,-90.31458333333333,79.41569444444444
921,92.10000000000001,4.486777418978458,8793.224940955715,690.0,-90.31791666666666,79.41569444444444
922,92.2,4.4518448581361,8862.50505753034,690.0,-90.31458333333333,79.41541666666667
923,92.30000000000001,4.46894166398557,8828.462709878584,690.0,-90.31625,79.41541666666667
924,92.4,4.438347080316802,8863.799222519225,688.0,-90.31458333333333,79.41513888888889
925,92.5,4.45313497990974,8795.724758048844,685.0,-90.31791666666666,79.41513888888889
926,92.60000000000001,4.431223696014741,8865.201057345987,687.0,-90.31458333333333,79.41486111111111
927,92.7,4.437400315781605,8814.153234527166,684.0,-90.31708333333333,79.41486111111111
928,92.80000000000001,4.510708358632732,304.22197995411074,24.0,-90.73291666666667,79.41847222222222
929,92.9,4.421333317719105,8781.645798642432,679.0,-90.31875,79.41458333333334
930,93.0,5.963102983746583,287.20999081838505,30.0,-90.73375,79.41847222222222
931,93.10000000000001,4.405532106006958,8800.288092581,678.0,-90.31791666666666,79.41430555555556
932,93.2,7.589062621992858,270.20089310897623,36.0,-90.73458333333333,79.41847222222222
933,93.30000000000001,4.389746497048493,8819.032307331587,677.0,-90.31708333333333,79.41402777777778
934,93.4,9.198084831769759,253.1952695454123,41.0,-90.73541666666667,79.41847222222222
935,93.5,4.375918022255547,8820.874868084893,675.0,-90.31708333333333,79.41375
936,93.60000000000001,4.409181760108408,8429.843235016722,650.0,-90.33625,79.41375
937,93.7,11.25422772786255,236.19387052960042,47.0,-90.73625,79.41847222222222
938,93.80000000000001,4.406027654952785,8448.880026962976,651.0,-90.33541666666666,79.41347222222223
939,93.9,4.394053623703969,8380.897856402946,644.0,-90.33875,79.41347222222223
940,94.0,12.849579976908958,219.19767905620574,50.0,-90.73708333333333,79.41847222222222
941,94.10000000000001,4.402324750692584,8417.046861848383,648.0,-90.33708333333334,79.41319444444444
942,94.2,4.403737243072999,8453.291710901287,651.0,-90.33541666666666,79.41291666666666
943,94.30000000000001,13.621609309461958,202.20800825831597,49.0,-90.73791666666666,79.41847222222222
944,94.4,4.393715741920238,8472.648639810297,651.0,-90.33458333333333,79.41263888888889
945,94.5,4.411330125820765,8438.68420111278,651.0,-90.33625,79.41263888888889
946,94.60000000000001,4.421246987326692,7397.937952323299,572.0,-90.38708333333334,79.41319444444444
947,94.7,13.655204922740642,185.22665244574563,45.0,-90.73875,79.41847222222222
948,94.80000000000001,4.476214976071887,7434.467260859106,582.0,-90.38541666666667,79.41291666666666
949,94.9,4.563671566553467,7366.577859466843,588.0,-90.38875,79.41291666666666
950,95.0,4.475615800676179,8189.233849335543,641.0,-90.34875,79.41208333333333
951,95.10000000000001,4.670135219140199,7369.302642099578,602.0,-90.38875,79.41263888888889
952,95.2,12.402108342961121,168.256129222721,37.0,-90.73958333333333,79.41847222222222
953,95.30000000000001,4.670105124034083,7406.074679628593,605.0,-90.38708333333334,79.41236111111111
954,95.4,4.771895143331643,7355.19736592173,614.0,-90.38958333333333,79.41236111111111
955,95.5,4.666470667768731,8110.176749491677,662.0,-90.35291666666667,79.41152777777778
956,95.60000000000001,4.8240912562073275,7358.186264171454,621.0,-90.38958333333333,79.41208333333333
957,95.7,4.727847966607277,8113.241079712714,671.0,-90.35291666666667,79.41125
958,95.80000000000001,10.484690933317134,151.30008373448769,28.0,-90.74041666666666,79.41847222222222
